	label	decision_function	pmid	sentence_pos	text	title
4598	0	-0.4403	24550739	0.3636	Genome-wide structural analysis of sequence data revealed recurrent translocation events involving the FGFR2 locus in three of six assessed patients.	Integrated genomic characterization reveals novel, therapeutically relevant drug targets in FGFR and EGFR pathways in sporadic intrahepatic cholangiocarcinoma.
4599	0	-0.5534	24550739	0.4545	These observations and supporting evidence triggered the use of FGFR inhibitors in these patients.	Integrated genomic characterization reveals novel, therapeutically relevant drug targets in FGFR and EGFR pathways in sporadic intrahepatic cholangiocarcinoma.
4600	1	1.379	24550739	0.5455	In one example, preliminary anti-tumor activity of pazopanib (in vitro FGFR2 IC50 approximately 350 nM) was noted in a patient with an FGFR2-TACC3 fusion.	Integrated genomic characterization reveals novel, therapeutically relevant drug targets in FGFR and EGFR pathways in sporadic intrahepatic cholangiocarcinoma.
4601	1	1.343	24550739	0.6364	After progression on pazopanib, the same patient also had stable disease on ponatinib, a pan-FGFR inhibitor (in vitro, FGFR2 IC50 approximately 8 nM).	Integrated genomic characterization reveals novel, therapeutically relevant drug targets in FGFR and EGFR pathways in sporadic intrahepatic cholangiocarcinoma.
4602	1	1.429	24550739	0.7273	In an independent non-FGFR2 translocation patient, exome and transcriptome analysis revealed an allele specific somatic nonsense mutation (E384X) in ERRFI1, a direct negative regulator of EGFR activation.	Integrated genomic characterization reveals novel, therapeutically relevant drug targets in FGFR and EGFR pathways in sporadic intrahepatic cholangiocarcinoma.
4603	1	0.6444	24550739	0.8182	Rapid and robust disease regression was noted in this ERRFI1 inactivated tumor when treated with erlotinib, an EGFR kinase inhibitor.	Integrated genomic characterization reveals novel, therapeutically relevant drug targets in FGFR and EGFR pathways in sporadic intrahepatic cholangiocarcinoma.
4604	0	-0.2316	24550739	0.9091	FGFR2 fusions and ERRFI mutations may represent novel targets in sporadic intrahepatic cholangiocarcinoma and trials should be characterized in larger cohorts of patients with these aberrations.	Integrated genomic characterization reveals novel, therapeutically relevant drug targets in FGFR and EGFR pathways in sporadic intrahepatic cholangiocarcinoma.
4605	0	-2.084	27718847	0	BACKGROUND: Pembrolizumab is a humanized monoclonal antibody against programmed death 1 (PD-1) that has antitumor activity in advanced non-small-cell lung cancer (NSCLC), with increased activity in tumors that express programmed death ligand 1 (PD-L1).	Pembrolizumab versus Chemotherapy for PD-L1-Positive Non-Small-Cell Lung Cancer.
4606	0	-0.8739	27718847	0.09091	METHODS: In this open-label, phase 3 trial, we randomly assigned 305 patients who had previously untreated advanced NSCLC with PD-L1 expression on at least 50% of tumor cells and no sensitizing mutation of the epidermal growth factor receptor gene or translocation of the anaplastic lymphoma kinase gene to receive either pembrolizumab (at a fixed dose of 200 mg every 3 weeks) or the investigator's choice of platinum-based chemotherapy.	Pembrolizumab versus Chemotherapy for PD-L1-Positive Non-Small-Cell Lung Cancer.
4607	0	-0.8612	27718847	0.1818	Crossover from the chemotherapy group to the pembrolizumab group was permitted in the event of disease progression.	Pembrolizumab versus Chemotherapy for PD-L1-Positive Non-Small-Cell Lung Cancer.
4608	0	-1.031	27718847	0.2727	The primary end point, progression-free survival, was assessed by means of blinded, independent, central radiologic review.	Pembrolizumab versus Chemotherapy for PD-L1-Positive Non-Small-Cell Lung Cancer.
4609	0	-0.7021	27718847	0.3636	Secondary end points were overall survival, objective response rate, and safety.	Pembrolizumab versus Chemotherapy for PD-L1-Positive Non-Small-Cell Lung Cancer.
4610	1	1.129	27718847	0.4545	RESULTS: Median progression-free survival was 10.3 months (95% confidence interval [CI], 6.7 to not reached) in the pembrolizumab group versus 6.0 months (95% CI, 4.2 to 6.2) in the chemotherapy group (hazard ratio for disease progression or death, 0.50; 95% CI, 0.37 to 0.68; P<0.001).	Pembrolizumab versus Chemotherapy for PD-L1-Positive Non-Small-Cell Lung Cancer.
4611	1	1.705	27718847	0.5455	The estimated rate of overall survival at 6 months was 80.2% in the pembrolizumab group versus 72.4% in the chemotherapy group (hazard ratio for death, 0.60; 95% CI, 0.41 to 0.89; P=0.005).	Pembrolizumab versus Chemotherapy for PD-L1-Positive Non-Small-Cell Lung Cancer.
4612	0	-0.2924	27718847	0.6364	The response rate was higher in the pembrolizumab group than in the chemotherapy group (44.8% vs. 27.8%), the median duration of response was longer (not reached [range, 1.9+ to 14.5+ months] vs. 6.3 months [range, 2.1+ to 12.6+]), and treatment-related adverse events of any grade were less frequent (occurring in 73.4% vs. 90.0% of patients), as were grade 3, 4, or 5 treatment-related adverse events (26.6% vs. 53.3%).	Pembrolizumab versus Chemotherapy for PD-L1-Positive Non-Small-Cell Lung Cancer.
4613	0	-0.354	27718847	0.7273	CONCLUSIONS: In patients with advanced NSCLC and PD-L1 expression on at least 50% of tumor cells, pembrolizumab was associated with significantly longer progression-free and overall survival and with fewer adverse events than was platinum-based chemotherapy.	Pembrolizumab versus Chemotherapy for PD-L1-Positive Non-Small-Cell Lung Cancer.
4614	0	-1.347	27718847	0.8182	(Funded by Merck; KEYNOTE-024 ClinicalTrials.gov number, NCT02142738 .	Pembrolizumab versus Chemotherapy for PD-L1-Positive Non-Small-Cell Lung Cancer.
4615	0	-0.5161	27718847	0.9091	).	Pembrolizumab versus Chemotherapy for PD-L1-Positive Non-Small-Cell Lung Cancer.
4616	0	-1.36	25515853	0	Resistance to treatment is the main problem of targeted treatment for cancer.	Detailed imaging and genetic analysis reveal a secondary BRAF(L505H) resistance mutation and extensive intrapatient heterogeneity in metastatic BRAF mutant melanoma patients treated with vemurafenib.
4617	0	-0.3364	25515853	0.1429	We followed ten patients during treatment with vemurafenib, by three-dimensional imaging.	Detailed imaging and genetic analysis reveal a secondary BRAF(L505H) resistance mutation and extensive intrapatient heterogeneity in metastatic BRAF mutant melanoma patients treated with vemurafenib.
4618	0	-0.495	25515853	0.2857	In all patients, only a subset of lesions progressed.	Detailed imaging and genetic analysis reveal a secondary BRAF(L505H) resistance mutation and extensive intrapatient heterogeneity in metastatic BRAF mutant melanoma patients treated with vemurafenib.
4619	0	-0.384	25515853	0.4286	Next-generation DNA sequencing was performed on sequential biopsies in four patients to uncover mechanisms of resistance.	Detailed imaging and genetic analysis reveal a secondary BRAF(L505H) resistance mutation and extensive intrapatient heterogeneity in metastatic BRAF mutant melanoma patients treated with vemurafenib.
4620	1	0.6992	25515853	0.5714	In two patients, we identified mutations that explained resistance to vemurafenib; one of these patients had a secondary BRAF L505H mutation.	Detailed imaging and genetic analysis reveal a secondary BRAF(L505H) resistance mutation and extensive intrapatient heterogeneity in metastatic BRAF mutant melanoma patients treated with vemurafenib.
4621	0	-0.1909	25515853	0.7143	This is the first observation of a secondary BRAF mutation in a vemurafenib-resistant patient-derived melanoma sample, which confirms the potential importance of the BRAF L505H mutation in the development of therapy resistance.	Detailed imaging and genetic analysis reveal a secondary BRAF(L505H) resistance mutation and extensive intrapatient heterogeneity in metastatic BRAF mutant melanoma patients treated with vemurafenib.
4622	0	-0.7336	25515853	0.8571	Moreover, this study hints toward an important role for tumor heterogeneity in determining the outcome of targeted treatments.	Detailed imaging and genetic analysis reveal a secondary BRAF(L505H) resistance mutation and extensive intrapatient heterogeneity in metastatic BRAF mutant melanoma patients treated with vemurafenib.
4623	0	-1.975	16454808	0	BACKGROUND: The aim of this study was to evaluate the relationship between the expression of basic fibroblast growth factor (bFGF) and fibroblast growth factor receptor-1 (FGFR-1) in cancer cells and fibroblasts at the invasive front of oral squamous cell carcinoma (OSCC), and the pathologic and clinical characteristics.	Correlation of basic fibroblast growth factor expression with the invasion and the prognosis of oral squamous cell carcinoma.
4624	0	-1.503	16454808	0.1429	METHODS: Sections of 61 biopsy specimens of primary OSCC were immunostained to assess the expression of bFGF and FGFR-1 in cancer cells and fibroblasts at the invasive front.	Correlation of basic fibroblast growth factor expression with the invasion and the prognosis of oral squamous cell carcinoma.
4625	0	-2.104	16454808	0.2857	RESULTS: The bFGF and FGFR-1 expressions in the cancer cells were evident in all specimens, whilst, in fibroblasts, they were detected in 41 (67%) of 61 specimens.	Correlation of basic fibroblast growth factor expression with the invasion and the prognosis of oral squamous cell carcinoma.
4626	0	-0.4582	16454808	0.4286	These expressions in the fibroblasts occurred notably more often in high-invasive OSCC specimens than low-invasive OSCC specimens.	Correlation of basic fibroblast growth factor expression with the invasion and the prognosis of oral squamous cell carcinoma.
4627	1	1.624	16454808	0.5714	The prevalence of bFGF and FGFR-1 expressions in cases with lymph node metastasis was significantly higher (P < 0.05) than in cases without metastasis.	Correlation of basic fibroblast growth factor expression with the invasion and the prognosis of oral squamous cell carcinoma.
4628	0	-0.4937	16454808	0.7143	Moreover, these expressions were well correlated with patient prognosis.	Correlation of basic fibroblast growth factor expression with the invasion and the prognosis of oral squamous cell carcinoma.
4629	1	0.421	16454808	0.8571	CONCLUSION: This study concludes that bFGF and FGFR-1 expressions in fibroblasts at the invasive front are linked to the mode of invasion and the prognosis in OSCC.	Correlation of basic fibroblast growth factor expression with the invasion and the prognosis of oral squamous cell carcinoma.
4630	0	-0.4081	24098545	0	OBJECTIVE: To evaluate evidence on the association between CYP2D6 genotype and tamoxifen response through.	CYP2D6 genotype and tamoxifen response for breast cancer: a systematic review and meta-analysis.
4631	0	-1.564	24098545	0.08333	DESIGN: Systematic review and meta-analysis of prospective, cross-sectional and case-control studies published to 2012.	CYP2D6 genotype and tamoxifen response for breast cancer: a systematic review and meta-analysis.
4632	0	-0.6938	24098545	0.1667	For each study, relative risks and 95% confidence intervals were extracted and pooled with a fixed and random effects model.	CYP2D6 genotype and tamoxifen response for breast cancer: a systematic review and meta-analysis.
4633	0	-1.083	24098545	0.25	Heterogeneity, publication bias, subgroup, and meta-regression analyses were performed.	CYP2D6 genotype and tamoxifen response for breast cancer: a systematic review and meta-analysis.
4634	0	-0.7559	24098545	0.3333	DATA SOURCES: PubMed (inception-2012) and EMBASE (inception-2012).	CYP2D6 genotype and tamoxifen response for breast cancer: a systematic review and meta-analysis.
4635	0	-0.2982	24098545	0.4167	ELIGIBILITY CRITERIA FOR SELECTING STUDIES: Criteria for inclusion were studies reporting breast cancer outcomes in patients treated with tamoxifen and genotyped for polymorphisms in the CYP2D6 gene.	CYP2D6 genotype and tamoxifen response for breast cancer: a systematic review and meta-analysis.
